,cell_line,compound,concentration,well_tech,replicate,TimePoint,siRNA,obj_cell_count,AnVPos_0,AnVPos_0.1,PIPos_0,PIPos_0.1,REP_si_conc
201,HepG2,DMSO,0.2,1,R1,34,siKEAP1,704,0.393145161,0.392473118,0.04905914,0.04905914,R1_siKEAP1_0.2
202,HepG2,DMSO,0.2,1,R1,34,siNFE2L2,1007,0.316695353,0.31626506,0.01979346,0.01979346,R1_siNFE2L2_0.2
203,HepG2,DMSO,0.2,1,R1,34,mock,792,0.26323185,0.262295082,0.044496487,0.044496487,R1_mock_0.2
204,HepG2,DMSO,0.2,1,R1,34,siKinasePool,820,0.355847688,0.353127833,0.033998187,0.033998187,R1_siKinasePool_0.2
205,HepG2,DMSO,0.2,1,R1,35,siGCLC,631,0.366492147,0.363001745,0.053519488,0.053519488,R1_siGCLC_0.2
206,HepG2,DMSO,0.2,1,R1,35,siGCLM,742,0.371828068,0.370792336,0.037804247,0.037804247,R1_siGCLM_0.2
207,HepG2,DMSO,0.2,1,R1,35,siKEAP1,713,0.377557756,0.37689769,0.054125413,0.054125413,R1_siKEAP1_0.2
208,HepG2,DMSO,0.2,1,R1,35,siNFE2L2,998,0.329305136,0.328441951,0.01510574,0.01510574,R1_siNFE2L2_0.2
209,HepG2,DMSO,0.2,1,R1,35,mock,794,0.268566091,0.266697805,0.052779075,0.052779075,R1_mock_0.2
210,HepG2,DMSO,0.2,1,R1,35,siKinasePool,807,0.374368397,0.373449701,0.032613689,0.032613689,R1_siKinasePool_0.2
211,HepG2,DMSO,0.2,1,R1,36,siGCLC,638,0.357060185,0.355902778,0.052083333,0.05150463,R1_siGCLC_0.2
212,HepG2,DMSO,0.2,1,R1,36,siGCLM,715,0.386589838,0.385018334,0.04452593,0.04452593,R1_siGCLM_0.2
213,HepG2,DMSO,0.2,1,R1,36,siKEAP1,704,0.361421988,0.358788677,0.050691244,0.050691244,R1_siKEAP1_0.2
214,HepG2,DMSO,0.2,1,R1,36,siNFE2L2,1012,0.340136054,0.339285714,0.018707483,0.018707483,R1_siNFE2L2_0.2
215,HepG2,DMSO,0.2,1,R1,36,mock,781,0.285443338,0.284495021,0.050260787,0.049786629,R1_mock_0.2
216,HepG2,DMSO,0.2,1,R1,36,siKinasePool,794,0.362888483,0.361974406,0.033820841,0.033363803,R1_siKinasePool_0.2
217,HepG2,DMSO,0.2,1,R1,37,siGCLC,693,0.358778626,0.355507088,0.048527808,0.047982552,R1_siGCLC_0.2
218,HepG2,DMSO,0.2,1,R1,37,siGCLM,756,0.376583882,0.37607704,0.039026863,0.039026863,R1_siGCLM_0.2
219,HepG2,DMSO,0.2,1,R1,37,siKEAP1,670,0.380700595,0.378717779,0.058823529,0.058823529,R1_siKEAP1_0.2
220,HepG2,DMSO,0.2,1,R1,37,siNFE2L2,1013,0.351374207,0.350528541,0.018604651,0.018604651,R1_siNFE2L2_0.2
221,HepG2,DMSO,0.2,1,R1,37,mock,780,0.294452347,0.292555714,0.060218113,0.060218113,R1_mock_0.2
222,HepG2,DMSO,0.2,1,R1,37,siKinasePool,775,0.390356977,0.38989337,0.035697728,0.035697728,R1_siKinasePool_0.2
223,HepG2,DMSO,0.2,1,R1,38,siGCLC,709,0.355887054,0.353755994,0.0548748,0.0548748,R1_siGCLC_0.2
224,HepG2,DMSO,0.2,1,R1,38,siGCLM,774,0.397903145,0.397403894,0.033449825,0.033449825,R1_siGCLM_0.2
225,HepG2,DMSO,0.2,1,R1,38,siKEAP1,730,0.405031447,0.403773585,0.053459119,0.053459119,R1_siKEAP1_0.2
226,HepG2,DMSO,0.2,1,R1,38,siNFE2L2,1031,0.342927632,0.341282895,0.017680921,0.017680921,R1_siNFE2L2_0.2
227,HepG2,DMSO,0.2,1,R1,38,mock,798,0.292843691,0.292372881,0.055084746,0.055084746,R1_mock_0.2
228,HepG2,DMSO,0.2,1,R1,38,siKinasePool,803,0.376641014,0.375282933,0.034404708,0.034404708,R1_siKinasePool_0.2
229,HepG2,DMSO,0.2,1,R1,39,siGCLC,671,0.360147213,0.359095689,0.059411146,0.059411146,R1_siGCLC_0.2
230,HepG2,DMSO,0.2,1,R1,39,siGCLM,785,0.382367267,0.380905991,0.033609352,0.033609352,R1_siGCLM_0.2
231,HepG2,DMSO,0.2,1,R1,39,siKEAP1,738,0.367610837,0.366995074,0.048029557,0.047413793,R1_siKEAP1_0.2
232,HepG2,DMSO,0.2,1,R1,39,siNFE2L2,1039,0.366049879,0.364440869,0.012469831,0.012469831,R1_siNFE2L2_0.2
233,HepG2,DMSO,0.2,1,R1,39,mock,796,0.299539171,0.298617512,0.056221198,0.056221198,R1_mock_0.2
234,HepG2,DMSO,0.2,1,R1,39,siKinasePool,821,0.389110226,0.388667552,0.035856574,0.035856574,R1_siKinasePool_0.2
235,HepG2,DMSO,0.2,1,R1,40,siGCLC,697,0.377524599,0.377006732,0.059554635,0.058518902,R1_siGCLC_0.2
236,HepG2,DMSO,0.2,1,R1,40,siGCLM,799,0.38392435,0.382978723,0.03356974,0.03356974,R1_siGCLM_0.2
237,HepG2,DMSO,0.2,1,R1,40,siKEAP1,722,0.419131529,0.416614223,0.049716803,0.049716803,R1_siKEAP1_0.2
238,HepG2,DMSO,0.2,1,R1,40,siNFE2L2,1038,0.334667734,0.333466773,0.020416333,0.020416333,R1_siNFE2L2_0.2
239,HepG2,DMSO,0.2,1,R1,40,mock,843,0.298777727,0.298777727,0.054775917,0.054775917,R1_mock_0.2
240,HepG2,DMSO,0.2,1,R1,40,siKinasePool,812,0.393078971,0.392635315,0.033717835,0.033274179,R1_siKinasePool_0.2
241,HepG2,DMSO,0.2,1,R1,41,siGCLC,736,0.353728489,0.352772467,0.057361377,0.056883365,R1_siGCLC_0.2
242,HepG2,DMSO,0.2,1,R1,41,siGCLM,789,0.364744491,0.363338022,0.034692921,0.034692921,R1_siGCLM_0.2
243,HepG2,DMSO,0.2,1,R1,41,siKEAP1,724,0.399014778,0.398399015,0.051724138,0.051724138,R1_siKEAP1_0.2
244,HepG2,DMSO,0.2,1,R1,41,siNFE2L2,1093,0.341854254,0.34147272,0.022510492,0.022510492,R1_siNFE2L2_0.2
245,HepG2,DMSO,0.2,1,R1,41,mock,836,0.303071364,0.303071364,0.05736224,0.056910569,R1_mock_0.2
246,HepG2,DMSO,0.2,1,R1,41,siKinasePool,831,0.386983289,0.386983289,0.03298153,0.032541777,R1_siKinasePool_0.2
247,HepG2,DMSO,0.2,1,R1,42,siGCLC,707,0.355237154,0.354249012,0.059288538,0.059288538,R1_siGCLC_0.2
248,HepG2,DMSO,0.2,1,R1,42,siGCLM,803,0.375925926,0.375925926,0.034259259,0.034259259,R1_siGCLM_0.2
249,HepG2,DMSO,0.2,1,R1,42,siKEAP1,753,0.390990991,0.390990991,0.051651652,0.051051051,R1_siKEAP1_0.2
250,HepG2,DMSO,0.2,1,R1,42,siNFE2L2,1073,0.346915461,0.346915461,0.022848439,0.022848439,R1_siNFE2L2_0.2
251,HepG2,DMSO,0.2,1,R1,42,mock,842,0.284888889,0.284,0.049777778,0.049777778,R1_mock_0.2
252,HepG2,DMSO,0.2,1,R1,42,siKinasePool,829,0.387566138,0.386243386,0.040564374,0.040564374,R1_siKinasePool_0.2
253,HepG2,DMSO,0.2,1,R1,43,siGCLC,782,0.340982102,0.340523176,0.054153281,0.053694355,R1_siGCLC_0.2
254,HepG2,DMSO,0.2,1,R1,43,siGCLM,867,0.37905807,0.37905807,0.03657979,0.03657979,R1_siGCLM_0.2
255,HepG2,DMSO,0.2,1,R1,43,siKEAP1,776,0.39811543,0.39811543,0.057126031,0.057126031,R1_siKEAP1_0.2
256,HepG2,DMSO,0.2,1,R1,43,siNFE2L2,1084,0.339225273,0.33847311,0.02444528,0.02444528,R1_siNFE2L2_0.2
257,HepG2,DMSO,0.2,1,R1,43,mock,829,0.299363057,0.299363057,0.058689718,0.058689718,R1_mock_0.2
258,HepG2,DMSO,0.2,1,R1,43,siKinasePool,791,0.38921613,0.38921613,0.045310376,0.044857272,R1_siKinasePool_0.2
259,HepG2,DMSO,0.2,1,R1,44,siGCLC,711,0.370082564,0.368139874,0.061194755,0.060709082,R1_siGCLC_0.2
260,HepG2,DMSO,0.2,1,R1,44,siGCLM,876,0.371743929,0.371302428,0.032671082,0.032229581,R1_siGCLM_0.2
261,HepG2,DMSO,0.2,1,R1,44,siKEAP1,766,0.401615695,0.399884593,0.053087132,0.053087132,R1_siKEAP1_0.2
262,HepG2,DMSO,0.2,1,R1,44,siNFE2L2,1075,0.347663551,0.346915888,0.025046729,0.025046729,R1_siNFE2L2_0.2
263,HepG2,DMSO,0.2,1,R1,44,mock,830,0.292529253,0.291179118,0.049954995,0.049054905,R1_mock_0.2
264,HepG2,DMSO,0.2,1,R1,44,siKinasePool,810,0.402784014,0.40233498,0.044005388,0.044005388,R1_siKinasePool_0.2
265,HepG2,DMSO,0.2,1,R1,45,siGCLC,734,0.366682856,0.36571151,0.057309373,0.057309373,R1_siGCLC_0.2
266,HepG2,DMSO,0.2,1,R1,45,siGCLM,877,0.392130858,0.391246684,0.032272325,0.032272325,R1_siGCLM_0.2
267,HepG2,DMSO,0.2,1,R1,45,siKEAP1,743,0.406740267,0.405578152,0.052295177,0.05171412,R1_siKEAP1_0.2
268,HepG2,DMSO,0.2,1,R1,45,siNFE2L2,1061,0.351032448,0.349926254,0.024705015,0.024705015,R1_siNFE2L2_0.2
269,HepG2,DMSO,0.2,1,R1,45,mock,843,0.29361892,0.293172691,0.054886212,0.053993753,R1_mock_0.2
270,HepG2,DMSO,0.2,1,R1,45,siKinasePool,808,0.4,0.399090909,0.040909091,0.040909091,R1_siKinasePool_0.2
271,HepG2,DMSO,0.2,2,R1,1,siGCLC,378,0.12721585,0.126173097,0.106360792,0.106360792,R1_siGCLC_0.2
272,HepG2,DMSO,0.2,2,R1,1,siGCLM,434,0.085760518,0.085760518,0.059061489,0.059061489,R1_siGCLM_0.2
273,HepG2,DMSO,0.2,2,R1,1,siKEAP1,276,0.198666667,0.197333333,0.177333333,0.176,R1_siKEAP1_0.2
274,HepG2,DMSO,0.2,2,R1,1,siNFE2L2,352,0.131167268,0.129963899,0.097472924,0.097472924,R1_siNFE2L2_0.2
275,HepG2,DMSO,0.2,2,R1,1,mock,558,0.064771976,0.064771976,0.035029742,0.034368804,R1_mock_0.2
276,HepG2,DMSO,0.2,2,R1,1,siKinasePool,385,0.142857143,0.142857143,0.127093596,0.126108374,R1_siKinasePool_0.2
277,HepG2,DMSO,0.2,2,R1,2,siGCLC,374,0.135789474,0.135789474,0.093684211,0.092631579,R1_siGCLC_0.2
278,HepG2,DMSO,0.2,2,R1,2,siGCLM,405,0.085141903,0.083472454,0.053422371,0.052587646,R1_siGCLM_0.2
279,HepG2,DMSO,0.2,2,R1,2,siKEAP1,277,0.203804348,0.203804348,0.158967391,0.158967391,R1_siKEAP1_0.2
280,HepG2,DMSO,0.2,2,R1,2,siNFE2L2,339,0.148648649,0.147420147,0.106879607,0.105651106,R1_siNFE2L2_0.2
281,HepG2,DMSO,0.2,2,R1,2,mock,548,0.076974565,0.076305221,0.036813922,0.036813922,R1_mock_0.2
282,HepG2,DMSO,0.2,2,R1,2,siKinasePool,401,0.124878993,0.123910939,0.11713456,0.11713456,R1_siKinasePool_0.2
283,HepG2,DMSO,0.2,2,R1,3,siGCLC,380,0.126819127,0.126819127,0.083160083,0.083160083,R1_siGCLC_0.2
284,HepG2,DMSO,0.2,2,R1,3,siGCLM,420,0.082314588,0.082314588,0.047269764,0.047269764,R1_siGCLM_0.2
285,HepG2,DMSO,0.2,2,R1,3,siKEAP1,281,0.207446809,0.206117021,0.162234043,0.162234043,R1_siKEAP1_0.2
286,HepG2,DMSO,0.2,2,R1,3,siNFE2L2,342,0.149938042,0.149938042,0.102850062,0.102850062,R1_siNFE2L2_0.2
287,HepG2,DMSO,0.2,2,R1,3,mock,552,0.078982597,0.078313253,0.038821954,0.038821954,R1_mock_0.2
288,HepG2,DMSO,0.2,2,R1,3,siKinasePool,384,0.134445535,0.131501472,0.105986261,0.105986261,R1_siKinasePool_0.2
289,HepG2,DMSO,0.2,2,R1,4,siGCLC,377,0.173374613,0.172342621,0.09494324,0.09494324,R1_siGCLC_0.2
290,HepG2,DMSO,0.2,2,R1,4,siGCLM,419,0.095081967,0.095081967,0.042622951,0.042622951,R1_siGCLM_0.2
291,HepG2,DMSO,0.2,2,R1,4,siKEAP1,299,0.209125475,0.206590621,0.157160963,0.157160963,R1_siKEAP1_0.2
292,HepG2,DMSO,0.2,2,R1,4,siNFE2L2,371,0.166865316,0.164481526,0.096543504,0.095351609,R1_siNFE2L2_0.2
293,HepG2,DMSO,0.2,2,R1,4,mock,551,0.079470199,0.079470199,0.038410596,0.037748344,R1_mock_0.2
294,HepG2,DMSO,0.2,2,R1,4,siKinasePool,405,0.149239544,0.149239544,0.105513308,0.105513308,R1_siKinasePool_0.2
295,HepG2,DMSO,0.2,2,R1,5,siGCLC,383,0.194752775,0.192734612,0.080726539,0.080726539,R1_siGCLC_0.2
296,HepG2,DMSO,0.2,2,R1,5,siGCLM,418,0.116925593,0.113654947,0.045789043,0.045789043,R1_siGCLM_0.2
297,HepG2,DMSO,0.2,2,R1,5,siKEAP1,298,0.223785166,0.222506394,0.167519182,0.167519182,R1_siKEAP1_0.2
298,HepG2,DMSO,0.2,2,R1,5,siNFE2L2,379,0.190140845,0.188967136,0.089201878,0.089201878,R1_siNFE2L2_0.2
299,HepG2,DMSO,0.2,2,R1,5,mock,555,0.085453359,0.085453359,0.039138943,0.039138943,R1_mock_0.2
300,HepG2,DMSO,0.2,2,R1,5,siKinasePool,416,0.150635209,0.148820327,0.106170599,0.105263158,R1_siKinasePool_0.2
301,HepG2,DMSO,0.2,2,R1,6,siGCLC,395,0.213855422,0.210843373,0.08935743,0.08935743,R1_siGCLC_0.2
302,HepG2,DMSO,0.2,2,R1,6,siGCLM,422,0.131160572,0.129570747,0.042925278,0.042925278,R1_siGCLM_0.2
303,HepG2,DMSO,0.2,2,R1,6,siKEAP1,308,0.247191011,0.247191011,0.156054931,0.156054931,R1_siKEAP1_0.2
304,HepG2,DMSO,0.2,2,R1,6,siNFE2L2,379,0.212814645,0.209382151,0.086956522,0.086956522,R1_siNFE2L2_0.2
305,HepG2,DMSO,0.2,2,R1,6,mock,592,0.086034913,0.085411471,0.034289277,0.034289277,R1_mock_0.2
306,HepG2,DMSO,0.2,2,R1,6,siKinasePool,431,0.157894737,0.157894737,0.098360656,0.098360656,R1_siKinasePool_0.2
307,HepG2,DMSO,0.2,2,R1,7,siGCLC,393,0.234825871,0.232835821,0.082587065,0.082587065,R1_siGCLC_0.2
308,HepG2,DMSO,0.2,2,R1,7,siGCLM,441,0.145705521,0.144171779,0.041411043,0.041411043,R1_siGCLM_0.2
309,HepG2,DMSO,0.2,2,R1,7,siKEAP1,308,0.26125,0.26,0.145,0.14375,R1_siKEAP1_0.2
310,HepG2,DMSO,0.2,2,R1,7,siNFE2L2,393,0.213891951,0.21168688,0.091510474,0.091510474,R1_siNFE2L2_0.2
311,HepG2,DMSO,0.2,2,R1,7,mock,597,0.092909535,0.091687042,0.033618582,0.033618582,R1_mock_0.2
312,HepG2,DMSO,0.2,2,R1,7,siKinasePool,453,0.176968671,0.175275191,0.102455546,0.101608806,R1_siKinasePool_0.2
313,HepG2,DMSO,0.2,2,R1,8,siGCLC,390,0.280039722,0.272095333,0.075471698,0.074478649,R1_siGCLC_0.2
314,HepG2,DMSO,0.2,2,R1,8,siGCLM,457,0.162509448,0.160241875,0.034769463,0.034769463,R1_siGCLM_0.2
315,HepG2,DMSO,0.2,2,R1,8,siKEAP1,322,0.286060606,0.283636364,0.144242424,0.141818182,R1_siKEAP1_0.2
316,HepG2,DMSO,0.2,2,R1,8,siNFE2L2,389,0.212789416,0.209481808,0.07938258,0.078280044,R1_siNFE2L2_0.2
317,HepG2,DMSO,0.2,2,R1,8,mock,615,0.097767049,0.097163549,0.030778515,0.030778515,R1_mock_0.2
318,HepG2,DMSO,0.2,2,R1,8,siKinasePool,444,0.18336163,0.181663837,0.092529711,0.092529711,R1_siKinasePool_0.2
319,HepG2,DMSO,0.2,2,R1,9,siGCLC,409,0.30539499,0.300578035,0.066473988,0.066473988,R1_siGCLC_0.2
320,HepG2,DMSO,0.2,2,R1,9,siGCLM,464,0.163609685,0.162876009,0.033015407,0.032281731,R1_siGCLM_0.2
321,HepG2,DMSO,0.2,2,R1,9,siKEAP1,327,0.287769784,0.284172662,0.141486811,0.14028777,R1_siKEAP1_0.2
322,HepG2,DMSO,0.2,2,R1,9,siNFE2L2,410,0.251859724,0.250797024,0.074388948,0.074388948,R1_siNFE2L2_0.2
323,HepG2,DMSO,0.2,2,R1,9,mock,602,0.102064897,0.102064897,0.028908555,0.028318584,R1_mock_0.2
324,HepG2,DMSO,0.2,2,R1,9,siKinasePool,470,0.211460856,0.209039548,0.085552865,0.085552865,R1_siKinasePool_0.2
325,HepG2,DMSO,0.2,2,R1,10,siGCLC,441,0.295748614,0.294824399,0.075785582,0.075785582,R1_siGCLC_0.2
326,HepG2,DMSO,0.2,2,R1,10,siGCLM,482,0.192969871,0.192252511,0.033715925,0.033715925,R1_siGCLM_0.2
327,HepG2,DMSO,0.2,2,R1,10,siKEAP1,347,0.308598351,0.306242638,0.142520612,0.142520612,R1_siKEAP1_0.2
328,HepG2,DMSO,0.2,2,R1,10,siNFE2L2,426,0.251572327,0.249475891,0.07966457,0.07966457,R1_siNFE2L2_0.2
329,HepG2,DMSO,0.2,2,R1,10,mock,637,0.103991006,0.102304666,0.027543564,0.027543564,R1_mock_0.2
330,HepG2,DMSO,0.2,2,R1,10,siKinasePool,497,0.214946071,0.214175655,0.085516179,0.084745763,R1_siKinasePool_0.2
331,HepG2,DMSO,0.2,2,R1,11,siGCLC,435,0.311210762,0.30941704,0.062780269,0.062780269,R1_siGCLC_0.2
332,HepG2,DMSO,0.2,2,R1,11,siGCLM,485,0.195515067,0.194113525,0.032235459,0.032235459,R1_siGCLM_0.2
333,HepG2,DMSO,0.2,2,R1,11,siKEAP1,348,0.322247706,0.321100917,0.127293578,0.126146789,R1_siKEAP1_0.2
334,HepG2,DMSO,0.2,2,R1,11,siNFE2L2,430,0.265797392,0.262788365,0.073219659,0.07221665,R1_siNFE2L2_0.2
335,HepG2,DMSO,0.2,2,R1,11,mock,665,0.117256637,0.116150442,0.024336283,0.024336283,R1_mock_0.2
336,HepG2,DMSO,0.2,2,R1,11,siKinasePool,494,0.227722772,0.226961158,0.075399848,0.074638233,R1_siKinasePool_0.2
337,HepG2,DMSO,0.2,2,R1,12,siGCLC,449,0.343834383,0.342034203,0.067506751,0.066606661,R1_siGCLC_0.2
338,HepG2,DMSO,0.2,2,R1,12,siGCLM,505,0.179469748,0.17743032,0.033310673,0.033310673,R1_siGCLM_0.2
339,HepG2,DMSO,0.2,2,R1,12,siKEAP1,350,0.309302326,0.301162791,0.131395349,0.129069767,R1_siKEAP1_0.2
340,HepG2,DMSO,0.2,2,R1,12,siNFE2L2,437,0.2591133,0.256157635,0.075862069,0.074876847,R1_siNFE2L2_0.2
341,HepG2,DMSO,0.2,2,R1,12,mock,687,0.123589468,0.122514777,0.027404621,0.026867276,R1_mock_0.2
342,HepG2,DMSO,0.2,2,R1,12,siKinasePool,500,0.231788079,0.229580574,0.070640177,0.070640177,R1_siKinasePool_0.2
343,HepG2,DMSO,0.2,2,R1,13,siGCLC,459,0.324956672,0.324956672,0.063258232,0.063258232,R1_siGCLC_0.2
344,HepG2,DMSO,0.2,2,R1,13,siGCLM,510,0.199200533,0.197201865,0.030646236,0.030646236,R1_siGCLM_0.2
345,HepG2,DMSO,0.2,2,R1,13,siKEAP1,344,0.34902411,0.346727899,0.125143513,0.121699196,R1_siKEAP1_0.2
346,HepG2,DMSO,0.2,2,R1,13,siNFE2L2,454,0.267992424,0.267992424,0.070075758,0.070075758,R1_siNFE2L2_0.2
347,HepG2,DMSO,0.2,2,R1,13,mock,697,0.12539185,0.124869383,0.023510972,0.022988506,R1_mock_0.2
348,HepG2,DMSO,0.2,2,R1,13,siKinasePool,533,0.236401674,0.234309623,0.058577406,0.057880056,R1_siKinasePool_0.2
349,HepG2,DMSO,0.2,2,R1,14,siGCLC,472,0.340214699,0.338563171,0.057803468,0.057803468,R1_siGCLC_0.2
350,HepG2,DMSO,0.2,2,R1,14,siGCLM,518,0.209688122,0.209024552,0.02720637,0.02720637,R1_siGCLM_0.2
351,HepG2,DMSO,0.2,2,R1,14,siKEAP1,362,0.330347144,0.326987682,0.111982083,0.111982083,R1_siKEAP1_0.2
352,HepG2,DMSO,0.2,2,R1,14,siNFE2L2,483,0.263537906,0.260830325,0.065884477,0.064981949,R1_siNFE2L2_0.2
353,HepG2,DMSO,0.2,2,R1,14,mock,721,0.137174911,0.136155023,0.0209077,0.0209077,R1_mock_0.2
354,HepG2,DMSO,0.2,2,R1,14,siKinasePool,553,0.243703199,0.241660994,0.056501021,0.056501021,R1_siKinasePool_0.2
355,HepG2,DMSO,0.2,2,R1,15,siGCLC,474,0.350083752,0.346733668,0.056113903,0.055276382,R1_siGCLC_0.2
356,HepG2,DMSO,0.2,2,R1,15,siGCLM,543,0.220306513,0.217752235,0.025542784,0.024904215,R1_siGCLM_0.2
357,HepG2,DMSO,0.2,2,R1,15,siKEAP1,374,0.318534961,0.311875694,0.115427303,0.115427303,R1_siKEAP1_0.2
358,HepG2,DMSO,0.2,2,R1,15,siNFE2L2,487,0.269298246,0.26754386,0.060526316,0.059649123,R1_siNFE2L2_0.2
359,HepG2,DMSO,0.2,2,R1,15,mock,721,0.136546185,0.135542169,0.018574297,0.018574297,R1_mock_0.2
360,HepG2,DMSO,0.2,2,R1,15,siKinasePool,544,0.235254237,0.232542373,0.051525424,0.051525424,R1_siKinasePool_0.2
361,HepG2,DMSO,0.2,2,R1,16,siGCLC,491,0.354945968,0.351620948,0.059019119,0.058187864,R1_siGCLC_0.2
362,HepG2,DMSO,0.2,2,R1,16,siGCLM,555,0.230577999,0.230577999,0.02921069,0.02921069,R1_siGCLM_0.2
363,HepG2,DMSO,0.2,2,R1,16,siKEAP1,370,0.344444444,0.343333333,0.123333333,0.123333333,R1_siKEAP1_0.2
364,HepG2,DMSO,0.2,2,R1,16,siNFE2L2,504,0.288494078,0.288494078,0.055837563,0.055837563,R1_siNFE2L2_0.2
365,HepG2,DMSO,0.2,2,R1,16,mock,734,0.157248157,0.155282555,0.019164619,0.019164619,R1_mock_0.2
366,HepG2,DMSO,0.2,2,R1,16,siKinasePool,568,0.252925878,0.249024707,0.05396619,0.053315995,R1_siKinasePool_0.2
367,HepG2,DMSO,0.2,2,R1,17,siGCLC,496,0.377312953,0.374899437,0.045856798,0.045856798,R1_siGCLC_0.2
368,HepG2,DMSO,0.2,2,R1,17,siGCLM,567,0.220121951,0.218292683,0.026219512,0.026219512,R1_siGCLM_0.2
369,HepG2,DMSO,0.2,2,R1,17,siKEAP1,374,0.369398907,0.366120219,0.107103825,0.107103825,R1_siKEAP1_0.2
370,HepG2,DMSO,0.2,2,R1,17,siNFE2L2,534,0.283594394,0.281121187,0.049464138,0.049464138,R1_siNFE2L2_0.2
371,HepG2,DMSO,0.2,2,R1,17,mock,737,0.152475248,0.151980198,0.017821782,0.017821782,R1_mock_0.2
372,HepG2,DMSO,0.2,2,R1,17,siKinasePool,606,0.250462677,0.249228871,0.041332511,0.041332511,R1_siKinasePool_0.2
373,HepG2,DMSO,0.2,2,R1,18,siGCLC,502,0.375394322,0.372239748,0.052050473,0.049684543,R1_siGCLC_0.2
374,HepG2,DMSO,0.2,2,R1,18,siGCLM,596,0.252230815,0.251635931,0.021415824,0.02082094,R1_siGCLM_0.2
375,HepG2,DMSO,0.2,2,R1,18,siKEAP1,366,0.347046414,0.347046414,0.106540084,0.105485232,R1_siKEAP1_0.2
376,HepG2,DMSO,0.2,2,R1,18,siNFE2L2,550,0.298495645,0.29770388,0.045922407,0.045922407,R1_siNFE2L2_0.2
377,HepG2,DMSO,0.2,2,R1,18,mock,734,0.16317584,0.161714564,0.020944959,0.020457867,R1_mock_0.2
378,HepG2,DMSO,0.2,2,R1,18,siKinasePool,608,0.255461165,0.253033981,0.046723301,0.046723301,R1_siKinasePool_0.2
379,HepG2,DMSO,0.2,2,R1,19,siGCLC,502,0.375,0.370398773,0.04601227,0.04601227,R1_siGCLC_0.2
380,HepG2,DMSO,0.2,2,R1,19,siGCLM,598,0.244292237,0.243150685,0.025114155,0.025114155,R1_siGCLM_0.2
381,HepG2,DMSO,0.2,2,R1,19,siKEAP1,364,0.361310133,0.358239509,0.095189355,0.095189355,R1_siKEAP1_0.2
382,HepG2,DMSO,0.2,2,R1,19,siNFE2L2,572,0.300153139,0.300153139,0.041347626,0.041347626,R1_siNFE2L2_0.2
383,HepG2,DMSO,0.2,2,R1,19,mock,753,0.172967864,0.170604915,0.017485822,0.017013233,R1_mock_0.2
384,HepG2,DMSO,0.2,2,R1,19,siKinasePool,601,0.274038462,0.272235577,0.042668269,0.042067308,R1_siKinasePool_0.2
385,HepG2,DMSO,0.2,2,R1,20,siGCLC,533,0.396254682,0.394756554,0.049438202,0.048689139,R1_siGCLC_0.2
386,HepG2,DMSO,0.2,2,R1,20,siGCLM,612,0.243711571,0.242034656,0.023476803,0.023476803,R1_siGCLM_0.2
387,HepG2,DMSO,0.2,2,R1,20,siKEAP1,375,0.353244078,0.351184346,0.105046344,0.104016478,R1_siKEAP1_0.2
388,HepG2,DMSO,0.2,2,R1,20,siNFE2L2,577,0.306076519,0.301575394,0.048012003,0.048012003,R1_siNFE2L2_0.2
389,HepG2,DMSO,0.2,2,R1,20,mock,765,0.171838814,0.170449282,0.018527096,0.018527096,R1_mock_0.2
390,HepG2,DMSO,0.2,2,R1,20,siKinasePool,601,0.280254777,0.279096699,0.036479444,0.035900405,R1_siKinasePool_0.2
391,HepG2,DMSO,0.2,2,R1,21,siGCLC,545,0.377302874,0.375092115,0.04568902,0.04568902,R1_siGCLC_0.2
392,HepG2,DMSO,0.2,2,R1,21,siGCLM,623,0.24551874,0.244975557,0.022813688,0.022813688,R1_siGCLM_0.2
393,HepG2,DMSO,0.2,2,R1,21,siKEAP1,387,0.329577465,0.327699531,0.092018779,0.092018779,R1_siKEAP1_0.2
394,HepG2,DMSO,0.2,2,R1,21,siNFE2L2,599,0.298145506,0.296718973,0.049215407,0.04850214,R1_siNFE2L2_0.2
395,HepG2,DMSO,0.2,2,R1,21,mock,781,0.171094102,0.170193606,0.017559658,0.017559658,R1_mock_0.2
396,HepG2,DMSO,0.2,2,R1,21,siKinasePool,618,0.286866359,0.284562212,0.040898618,0.040898618,R1_siKinasePool_0.2
397,HepG2,DMSO,0.2,2,R1,22,siGCLC,528,0.407865987,0.404952658,0.050983248,0.050983248,R1_siGCLC_0.2
398,HepG2,DMSO,0.2,2,R1,22,siGCLM,619,0.250812568,0.247562297,0.023293608,0.023293608,R1_siGCLM_0.2
399,HepG2,DMSO,0.2,2,R1,22,siKEAP1,389,0.381091618,0.380116959,0.105263158,0.104288499,R1_siKEAP1_0.2
400,HepG2,DMSO,0.2,2,R1,22,siNFE2L2,618,0.316631872,0.315935978,0.039665971,0.039665971,R1_siNFE2L2_0.2
401,HepG2,DMSO,0.2,2,R1,22,mock,804,0.179396092,0.177619893,0.021314387,0.020870337,R1_mock_0.2
402,HepG2,DMSO,0.2,2,R1,22,siKinasePool,614,0.326357466,0.324095023,0.034502262,0.033936652,R1_siKinasePool_0.2
403,HepG2,DMSO,0.2,2,R1,23,siGCLC,556,0.390691114,0.38787024,0.046544429,0.045133992,R1_siGCLC_0.2
