,compound,concentration,replicate,TimePoint,siRNA,StateVar,data4modelReal
1254,NIT,30,R4,18,siKinasePool,Total_cells,1.369656833
1255,NIT,30,R4,19,siKinasePool,Apop_cells,0.436156756
1256,NIT,30,R4,19,siKinasePool,Live_cells,0.94674511
1257,NIT,30,R4,19,siKinasePool,Total_cells,1.382901866
1258,NIT,30,R4,20,siKinasePool,Apop_cells,0.479542557
1259,NIT,30,R4,20,siKinasePool,Live_cells,0.909981826
1260,NIT,30,R4,20,siKinasePool,Total_cells,1.389524383
1261,NIT,60,R1,0,siKinasePool,Apop_cells,NA
1262,NIT,60,R1,0,siKinasePool,Live_cells,NA
1263,NIT,60,R1,0,siKinasePool,Total_cells,1
1264,NIT,60,R1,1,siKinasePool,Apop_cells,0.101939123
1265,NIT,60,R1,1,siKinasePool,Live_cells,0.898060877
1266,NIT,60,R1,1,siKinasePool,Total_cells,1
1267,NIT,60,R1,2,siKinasePool,Apop_cells,0.115463596
1268,NIT,60,R1,2,siKinasePool,Live_cells,0.871989353
1269,NIT,60,R1,2,siKinasePool,Total_cells,0.987452949
1270,NIT,60,R1,3,siKinasePool,Apop_cells,0.109690713
1271,NIT,60,R1,3,siKinasePool,Live_cells,0.890309287
1272,NIT,60,R1,3,siKinasePool,Total_cells,1
1273,NIT,60,R1,4,siKinasePool,Apop_cells,0.121072883
1274,NIT,60,R1,4,siKinasePool,Live_cells,0.86512536
1275,NIT,60,R1,4,siKinasePool,Total_cells,0.986198243
1276,NIT,60,R1,5,siKinasePool,Apop_cells,0.126844366
1277,NIT,60,R1,5,siKinasePool,Live_cells,0.884447981
1278,NIT,60,R1,5,siKinasePool,Total_cells,1.011292346
1279,NIT,60,R1,6,siKinasePool,Apop_cells,0.13467482
1280,NIT,60,R1,6,siKinasePool,Live_cells,0.872853411
1281,NIT,60,R1,6,siKinasePool,Total_cells,1.007528231
1282,NIT,60,R1,7,siKinasePool,Apop_cells,0.154061608
1283,NIT,60,R1,7,siKinasePool,Live_cells,0.876051316
1284,NIT,60,R1,7,siKinasePool,Total_cells,1.030112923
1285,NIT,60,R1,8,siKinasePool,Apop_cells,0.167318179
1286,NIT,60,R1,8,siKinasePool,Live_cells,0.873459738
1287,NIT,60,R1,8,siKinasePool,Total_cells,1.040777917
1288,NIT,60,R1,9,siKinasePool,Apop_cells,0.210074816
1289,NIT,60,R1,9,siKinasePool,Live_cells,0.841995447
1290,NIT,60,R1,9,siKinasePool,Total_cells,1.052070263
1291,NIT,60,R1,10,siKinasePool,Apop_cells,0.214075593
1292,NIT,60,R1,10,siKinasePool,Live_cells,0.861206716
1293,NIT,60,R1,10,siKinasePool,Total_cells,1.075282309
1294,NIT,60,R1,11,siKinasePool,Apop_cells,0.244789793
1295,NIT,60,R1,11,siKinasePool,Live_cells,0.840530157
1296,NIT,60,R1,11,siKinasePool,Total_cells,1.08531995
1297,NIT,60,R1,12,siKinasePool,Apop_cells,0.288143009
1298,NIT,60,R1,12,siKinasePool,Live_cells,0.78964871
1299,NIT,60,R1,12,siKinasePool,Total_cells,1.077791719
1300,NIT,60,R1,13,siKinasePool,Apop_cells,0.312481633
1301,NIT,60,R1,13,siKinasePool,Live_cells,0.795423009
1302,NIT,60,R1,13,siKinasePool,Total_cells,1.107904642
1303,NIT,60,R1,14,siKinasePool,Apop_cells,0.321038688
1304,NIT,60,R1,14,siKinasePool,Live_cells,0.786865955
1305,NIT,60,R1,14,siKinasePool,Total_cells,1.107904642
1306,NIT,60,R1,15,siKinasePool,Apop_cells,0.352653326
1307,NIT,60,R1,15,siKinasePool,Live_cells,0.7634069
1308,NIT,60,R1,15,siKinasePool,Total_cells,1.116060226
1309,NIT,60,R1,16,siKinasePool,Apop_cells,0.375033225
1310,NIT,60,R1,16,siKinasePool,Live_cells,0.732871417
1311,NIT,60,R1,16,siKinasePool,Total_cells,1.107904642
1312,NIT,60,R1,17,siKinasePool,Apop_cells,0.408316782
1313,NIT,60,R1,17,siKinasePool,Live_cells,0.69456904
1314,NIT,60,R1,17,siKinasePool,Total_cells,1.102885822
1315,NIT,60,R1,18,siKinasePool,Apop_cells,0.411004282
1316,NIT,60,R1,18,siKinasePool,Live_cells,0.706938002
1317,NIT,60,R1,18,siKinasePool,Total_cells,1.117942284
1318,NIT,60,R1,19,siKinasePool,Apop_cells,0.439693507
1319,NIT,60,R1,19,siKinasePool,Live_cells,0.696442001
1320,NIT,60,R1,19,siKinasePool,Total_cells,1.136135508
1321,NIT,60,R1,20,siKinasePool,Apop_cells,0.466646265
1322,NIT,60,R1,20,siKinasePool,Live_cells,0.652550724
1323,NIT,60,R1,20,siKinasePool,Total_cells,1.119196989
1324,NIT,60,R2,0,siKinasePool,Apop_cells,NA
1325,NIT,60,R2,0,siKinasePool,Live_cells,NA
1326,NIT,60,R2,0,siKinasePool,Total_cells,1
1327,NIT,60,R2,1,siKinasePool,Apop_cells,0.110356104
1328,NIT,60,R2,1,siKinasePool,Live_cells,0.889643897
1329,NIT,60,R2,1,siKinasePool,Total_cells,1
1330,NIT,60,R2,2,siKinasePool,Apop_cells,0.097576737
1331,NIT,60,R2,2,siKinasePool,Live_cells,0.876683942
1332,NIT,60,R2,2,siKinasePool,Total_cells,0.974260679
1333,NIT,60,R2,3,siKinasePool,Apop_cells,0.106491389
1334,NIT,60,R2,3,siKinasePool,Live_cells,0.883650999
1335,NIT,60,R2,3,siKinasePool,Total_cells,0.990142388
1336,NIT,60,R2,4,siKinasePool,Apop_cells,0.114146573
1337,NIT,60,R2,4,siKinasePool,Live_cells,0.894068104
1338,NIT,60,R2,4,siKinasePool,Total_cells,1.008214677
1339,NIT,60,R2,5,siKinasePool,Apop_cells,0.119035225
1340,NIT,60,R2,5,siKinasePool,Live_cells,0.883155356
1341,NIT,60,R2,5,siKinasePool,Total_cells,1.002190581
1342,NIT,60,R2,6,siKinasePool,Apop_cells,0.139113362
1343,NIT,60,R2,6,siKinasePool,Live_cells,0.884983023
1344,NIT,60,R2,6,siKinasePool,Total_cells,1.024096386
1345,NIT,60,R2,7,siKinasePool,Apop_cells,0.155917796
1346,NIT,60,R2,7,siKinasePool,Live_cells,0.896656136
1347,NIT,60,R2,7,siKinasePool,Total_cells,1.052573932
1348,NIT,60,R2,8,siKinasePool,Apop_cells,0.191718434
1349,NIT,60,R2,8,siKinasePool,Live_cells,0.894261851
1350,NIT,60,R2,8,siKinasePool,Total_cells,1.085980285
1351,NIT,60,R2,9,siKinasePool,Apop_cells,0.192978062
1352,NIT,60,R2,9,siKinasePool,Live_cells,0.912169802
1353,NIT,60,R2,9,siKinasePool,Total_cells,1.105147864
1354,NIT,60,R2,10,siKinasePool,Apop_cells,0.220274093
1355,NIT,60,R2,10,siKinasePool,Live_cells,0.913351318
1356,NIT,60,R2,10,siKinasePool,Total_cells,1.133625411
1357,NIT,60,R2,11,siKinasePool,Apop_cells,0.253194081
1358,NIT,60,R2,11,siKinasePool,Live_cells,0.892479522
1359,NIT,60,R2,11,siKinasePool,Total_cells,1.145673604
1360,NIT,60,R2,12,siKinasePool,Apop_cells,0.28131389
1361,NIT,60,R2,12,siKinasePool,Live_cells,0.918576581
1362,NIT,60,R2,12,siKinasePool,Total_cells,1.199890471
1363,NIT,60,R2,13,siKinasePool,Apop_cells,0.288636324
1364,NIT,60,R2,13,siKinasePool,Live_cells,0.889348341
1365,NIT,60,R2,13,siKinasePool,Total_cells,1.177984666
1366,NIT,60,R2,14,siKinasePool,Apop_cells,0.320571975
1367,NIT,60,R2,14,siKinasePool,Live_cells,0.872746754
1368,NIT,60,R2,14,siKinasePool,Total_cells,1.193318729
1369,NIT,60,R2,15,siKinasePool,Apop_cells,0.352053733
1370,NIT,60,R2,15,siKinasePool,Live_cells,0.858241995
1371,NIT,60,R2,15,siKinasePool,Total_cells,1.210295728
1372,NIT,60,R2,16,siKinasePool,Apop_cells,0.385517642
1373,NIT,60,R2,16,siKinasePool,Live_cells,0.827516312
1374,NIT,60,R2,16,siKinasePool,Total_cells,1.213033954
1375,NIT,60,R2,17,siKinasePool,Apop_cells,0.399905304
1376,NIT,60,R2,17,siKinasePool,Live_cells,0.837225035
1377,NIT,60,R2,17,siKinasePool,Total_cells,1.23713034
1378,NIT,60,R2,18,siKinasePool,Apop_cells,0.42296397
1379,NIT,60,R2,18,siKinasePool,Live_cells,0.805404048
1380,NIT,60,R2,18,siKinasePool,Total_cells,1.228368018
1381,NIT,60,R2,19,siKinasePool,Apop_cells,0.459114809
1382,NIT,60,R2,19,siKinasePool,Live_cells,0.796635465
1383,NIT,60,R2,19,siKinasePool,Total_cells,1.255750274
1384,NIT,60,R2,20,siKinasePool,Apop_cells,0.458841189
1385,NIT,60,R2,20,siKinasePool,Live_cells,0.810600213
1386,NIT,60,R2,20,siKinasePool,Total_cells,1.269441402
1387,NIT,60,R3,0,siKinasePool,Apop_cells,NA
1388,NIT,60,R3,0,siKinasePool,Live_cells,NA
1389,NIT,60,R3,0,siKinasePool,Total_cells,1
1390,NIT,60,R3,1,siKinasePool,Apop_cells,0.130420805
1391,NIT,60,R3,1,siKinasePool,Live_cells,0.869579195
1392,NIT,60,R3,1,siKinasePool,Total_cells,1
1393,NIT,60,R3,2,siKinasePool,Apop_cells,0.122945159
1394,NIT,60,R3,2,siKinasePool,Live_cells,0.883685341
1395,NIT,60,R3,2,siKinasePool,Total_cells,1.0066305
1396,NIT,60,R3,3,siKinasePool,Apop_cells,0.141916089
1397,NIT,60,R3,3,siKinasePool,Live_cells,0.874358775
1398,NIT,60,R3,3,siKinasePool,Total_cells,1.016274864
1399,NIT,60,R3,4,siKinasePool,Apop_cells,0.145405939
1400,NIT,60,R3,4,siKinasePool,Live_cells,0.877499425
1401,NIT,60,R3,4,siKinasePool,Total_cells,1.022905365
1402,NIT,60,R3,5,siKinasePool,Apop_cells,0.148700753
1403,NIT,60,R3,5,siKinasePool,Live_cells,0.914590386
1404,NIT,60,R3,5,siKinasePool,Total_cells,1.063291139
1405,NIT,60,R3,6,siKinasePool,Apop_cells,0.160238359
1406,NIT,60,R3,6,siKinasePool,Live_cells,0.90968328
1407,NIT,60,R3,6,siKinasePool,Total_cells,1.06992164
1408,NIT,60,R3,7,siKinasePool,Apop_cells,0.179680633
1409,NIT,60,R3,7,siKinasePool,Live_cells,0.892652097
1410,NIT,60,R3,7,siKinasePool,Total_cells,1.072332731
1411,NIT,60,R3,8,siKinasePool,Apop_cells,0.201438505
1412,NIT,60,R3,8,siKinasePool,Live_cells,0.910677227
1413,NIT,60,R3,8,siKinasePool,Total_cells,1.112115732
1414,NIT,60,R3,9,siKinasePool,Apop_cells,0.219302248
1415,NIT,60,R3,9,siKinasePool,Live_cells,0.931390941
1416,NIT,60,R3,9,siKinasePool,Total_cells,1.150693189
1417,NIT,60,R3,10,siKinasePool,Apop_cells,0.250257494
1418,NIT,60,R3,10,siKinasePool,Live_cells,0.911888377
1419,NIT,60,R3,10,siKinasePool,Total_cells,1.162145871
1420,NIT,60,R3,11,siKinasePool,Apop_cells,0.286391628
1421,NIT,60,R3,11,siKinasePool,Live_cells,0.905290108
1422,NIT,60,R3,11,siKinasePool,Total_cells,1.191681736
1423,NIT,60,R3,12,siKinasePool,Apop_cells,0.326113468
1424,NIT,60,R3,12,siKinasePool,Live_cells,0.893898587
1425,NIT,60,R3,12,siKinasePool,Total_cells,1.220012055
1426,NIT,60,R3,13,siKinasePool,Apop_cells,0.36632039
1427,NIT,60,R3,13,siKinasePool,Live_cells,0.853088893
1428,NIT,60,R3,13,siKinasePool,Total_cells,1.219409283
1429,NIT,60,R3,14,siKinasePool,Apop_cells,0.369458221
1430,NIT,60,R3,14,siKinasePool,Live_cells,0.90420061
1431,NIT,60,R3,14,siKinasePool,Total_cells,1.273658831
1432,NIT,60,R3,15,siKinasePool,Apop_cells,0.398412417
1433,NIT,60,R3,15,siKinasePool,Live_cells,0.866204822
1434,NIT,60,R3,15,siKinasePool,Total_cells,1.264617239
1435,NIT,60,R3,16,siKinasePool,Apop_cells,0.38833813
1436,NIT,60,R3,16,siKinasePool,Live_cells,0.917870429
1437,NIT,60,R3,16,siKinasePool,Total_cells,1.306208559
1438,NIT,60,R3,17,siKinasePool,Apop_cells,0.422802017
1439,NIT,60,R3,17,siKinasePool,Live_cells,0.876776042
1440,NIT,60,R3,17,siKinasePool,Total_cells,1.299578059
1441,NIT,60,R3,18,siKinasePool,Apop_cells,0.452474599
1442,NIT,60,R3,18,siKinasePool,Live_cells,0.885680916
1443,NIT,60,R3,18,siKinasePool,Total_cells,1.338155515
1444,NIT,60,R3,19,siKinasePool,Apop_cells,0.477520211
1445,NIT,60,R3,19,siKinasePool,Live_cells,0.86184085
1446,NIT,60,R3,19,siKinasePool,Total_cells,1.339361061
1447,NIT,60,R3,20,siKinasePool,Apop_cells,0.479281985
1448,NIT,60,R3,20,siKinasePool,Live_cells,0.88720385
1449,NIT,60,R3,20,siKinasePool,Total_cells,1.366485835
1450,NIT,60,R4,0,siKinasePool,Apop_cells,NA
1451,NIT,60,R4,0,siKinasePool,Live_cells,NA
1452,NIT,60,R4,0,siKinasePool,Total_cells,1
1453,NIT,60,R4,1,siKinasePool,Apop_cells,0.083150911
1454,NIT,60,R4,1,siKinasePool,Live_cells,0.916849089
1455,NIT,60,R4,1,siKinasePool,Total_cells,1
1456,NIT,60,R4,2,siKinasePool,Apop_cells,0.092482717
1457,NIT,60,R4,2,siKinasePool,Live_cells,0.927819209
1458,NIT,60,R4,2,siKinasePool,Total_cells,1.020301926
1459,NIT,60,R4,3,siKinasePool,Apop_cells,0.099345067
1460,NIT,60,R4,3,siKinasePool,Live_cells,0.919915734
1461,NIT,60,R4,3,siKinasePool,Total_cells,1.019260802
1462,NIT,60,R4,4,siKinasePool,Apop_cells,0.106391796
1463,NIT,60,R4,4,siKinasePool,Live_cells,0.926403623
1464,NIT,60,R4,4,siKinasePool,Total_cells,1.032795419
1465,NIT,60,R4,5,siKinasePool,Apop_cells,0.122070491
1466,NIT,60,R4,5,siKinasePool,Live_cells,0.942479223
1467,NIT,60,R4,5,siKinasePool,Total_cells,1.064549714
1468,NIT,60,R4,6,siKinasePool,Apop_cells,0.14593781
1469,NIT,60,R4,6,siKinasePool,Live_cells,0.924338088
1470,NIT,60,R4,6,siKinasePool,Total_cells,1.070275898
1471,NIT,60,R4,7,siKinasePool,Apop_cells,0.150886528
1472,NIT,60,R4,7,siKinasePool,Live_cells,0.952705351
1473,NIT,60,R4,7,siKinasePool,Total_cells,1.103591879
1474,NIT,60,R4,8,siKinasePool,Apop_cells,0.168382502
1475,NIT,60,R4,8,siKinasePool,Live_cells,0.962799174
1476,NIT,60,R4,8,siKinasePool,Total_cells,1.131181676
1477,NIT,60,R4,9,siKinasePool,Apop_cells,0.194527348
1478,NIT,60,R4,9,siKinasePool,Live_cells,0.950709507
1479,NIT,60,R4,9,siKinasePool,Total_cells,1.145236856
1480,NIT,60,R4,10,siKinasePool,Apop_cells,0.216700846
1481,NIT,60,R4,10,siKinasePool,Live_cells,0.92853601
1482,NIT,60,R4,10,siKinasePool,Total_cells,1.145236856
1483,NIT,60,R4,11,siKinasePool,Apop_cells,0.241391374
1484,NIT,60,R4,11,siKinasePool,Live_cells,0.934558652
1485,NIT,60,R4,11,siKinasePool,Total_cells,1.175950026
1486,NIT,60,R4,12,siKinasePool,Apop_cells,0.262578283
1487,NIT,60,R4,12,siKinasePool,Live_cells,0.953975595
1488,NIT,60,R4,12,siKinasePool,Total_cells,1.216553878
1489,NIT,60,R4,13,siKinasePool,Apop_cells,0.263725351
1490,NIT,60,R4,13,siKinasePool,Live_cells,0.942417283
1491,NIT,60,R4,13,siKinasePool,Total_cells,1.206142634
1492,NIT,60,R4,14,siKinasePool,Apop_cells,0.30241182
1493,NIT,60,R4,14,siKinasePool,Live_cells,0.931320611
1494,NIT,60,R4,14,siKinasePool,Total_cells,1.233732431
1495,NIT,60,R4,15,siKinasePool,Apop_cells,0.321274723
1496,NIT,60,R4,15,siKinasePool,Live_cells,0.921307266
1497,NIT,60,R4,15,siKinasePool,Total_cells,1.242581989
1498,NIT,60,R4,16,siKinasePool,Apop_cells,0.344130321
1499,NIT,60,R4,16,siKinasePool,Live_cells,0.886999299
1500,NIT,60,R4,16,siKinasePool,Total_cells,1.23112962
1501,NIT,60,R4,17,siKinasePool,Apop_cells,0.369893593
1502,NIT,60,R4,17,siKinasePool,Live_cells,0.865921086
1503,NIT,60,R4,17,siKinasePool,Total_cells,1.23581468
1504,NIT,60,R4,18,siKinasePool,Apop_cells,0.385761293
1505,NIT,60,R4,18,siKinasePool,Live_cells,0.855779571
1506,NIT,60,R4,18,siKinasePool,Total_cells,1.241540864
1507,NIT,60,R4,19,siKinasePool,Apop_cells,0.397535007
1508,NIT,60,R4,19,siKinasePool,Live_cells,0.867431156
1509,NIT,60,R4,19,siKinasePool,Total_cells,1.264966163
1510,NIT,60,R4,20,siKinasePool,Apop_cells,0.445350894
1511,NIT,60,R4,20,siKinasePool,Live_cells,0.828985389
1512,NIT,60,R4,20,siKinasePool,Total_cells,1.274336283
1513,NIT,120,R1,0,siKinasePool,Apop_cells,NA
1514,NIT,120,R1,0,siKinasePool,Live_cells,NA
1515,NIT,120,R1,0,siKinasePool,Total_cells,1
1516,NIT,120,R1,1,siKinasePool,Apop_cells,0.106082428
1517,NIT,120,R1,1,siKinasePool,Live_cells,0.893917572
1518,NIT,120,R1,1,siKinasePool,Total_cells,1
1519,NIT,120,R1,2,siKinasePool,Apop_cells,0.097189119
1520,NIT,120,R1,2,siKinasePool,Live_cells,0.88120094
1521,NIT,120,R1,2,siKinasePool,Total_cells,0.978390059
1522,NIT,120,R1,3,siKinasePool,Apop_cells,0.102813152
1523,NIT,120,R1,3,siKinasePool,Live_cells,0.87827815
1524,NIT,120,R1,3,siKinasePool,Total_cells,0.981091302
1525,NIT,120,R1,4,siKinasePool,Apop_cells,0.114043973
1526,NIT,120,R1,4,siKinasePool,Live_cells,0.876771802
1527,NIT,120,R1,4,siKinasePool,Total_cells,0.990815775
1528,NIT,120,R1,5,siKinasePool,Apop_cells,0.119940707
1529,NIT,120,R1,5,siKinasePool,Live_cells,0.869254323
1530,NIT,120,R1,5,siKinasePool,Total_cells,0.98919503
1531,NIT,120,R1,6,siKinasePool,Apop_cells,0.132929647
1532,NIT,120,R1,6,siKinasePool,Live_cells,0.856265383
1533,NIT,120,R1,6,siKinasePool,Total_cells,0.98919503
1534,NIT,120,R1,7,siKinasePool,Apop_cells,0.144976386
1535,NIT,120,R1,7,siKinasePool,Live_cells,0.845299141
1536,NIT,120,R1,7,siKinasePool,Total_cells,0.990275527
1537,NIT,120,R1,8,siKinasePool,Apop_cells,0.150556034
1538,NIT,120,R1,8,siKinasePool,Live_cells,0.848903718
1539,NIT,120,R1,8,siKinasePool,Total_cells,0.999459751
1540,NIT,120,R1,9,siKinasePool,Apop_cells,0.165227174
1541,NIT,120,R1,9,siKinasePool,Live_cells,0.841255809
1542,NIT,120,R1,9,siKinasePool,Total_cells,1.006482982
1543,NIT,120,R1,10,siKinasePool,Apop_cells,0.175314503
1544,NIT,120,R1,10,siKinasePool,Live_cells,0.836570964
1545,NIT,120,R1,10,siKinasePool,Total_cells,1.011885467
1546,NIT,120,R1,11,siKinasePool,Apop_cells,0.208332704
1547,NIT,120,R1,11,siKinasePool,Live_cells,0.785724562
1548,NIT,120,R1,11,siKinasePool,Total_cells,0.994057266
1549,NIT,120,R1,12,siKinasePool,Apop_cells,0.251208408
1550,NIT,120,R1,12,siKinasePool,Live_cells,0.74933184
1551,NIT,120,R1,12,siKinasePool,Total_cells,1.000540249
1552,NIT,120,R1,13,siKinasePool,Apop_cells,0.292348191
1553,NIT,120,R1,13,siKinasePool,Live_cells,0.735204483
1554,NIT,120,R1,13,siKinasePool,Total_cells,1.027552674
1555,NIT,120,R1,14,siKinasePool,Apop_cells,0.306864841
1556,NIT,120,R1,14,siKinasePool,Live_cells,0.708262118
1557,NIT,120,R1,14,siKinasePool,Total_cells,1.015126958
1558,NIT,120,R1,15,siKinasePool,Apop_cells,0.324906952
1559,NIT,120,R1,15,siKinasePool,Live_cells,0.687518764
1560,NIT,120,R1,15,siKinasePool,Total_cells,1.012425716
1561,NIT,120,R1,16,siKinasePool,Apop_cells,0.346532786
1562,NIT,120,R1,16,siKinasePool,Live_cells,0.667513676
1563,NIT,120,R1,16,siKinasePool,Total_cells,1.014046461
1564,NIT,120,R1,17,siKinasePool,Apop_cells,0.367918119
1565,NIT,120,R1,17,siKinasePool,Live_cells,0.655852816
1566,NIT,120,R1,17,siKinasePool,Total_cells,1.023770935
1567,NIT,120,R1,18,siKinasePool,Apop_cells,0.403183144
1568,NIT,120,R1,18,siKinasePool,Live_cells,0.636795246
1569,NIT,120,R1,18,siKinasePool,Total_cells,1.03997839
1570,NIT,120,R1,19,siKinasePool,Apop_cells,0.421634779
1571,NIT,120,R1,19,siKinasePool,Live_cells,0.601055659
1572,NIT,120,R1,19,siKinasePool,Total_cells,1.022690438
1573,NIT,120,R1,20,siKinasePool,Apop_cells,0.434155755
1574,NIT,120,R1,20,siKinasePool,Live_cells,0.581511452
1575,NIT,120,R1,20,siKinasePool,Total_cells,1.015667207
1576,NIT,120,R2,0,siKinasePool,Apop_cells,NA
1577,NIT,120,R2,0,siKinasePool,Live_cells,NA
1578,NIT,120,R2,0,siKinasePool,Total_cells,1
1579,NIT,120,R2,1,siKinasePool,Apop_cells,0.100310947
1580,NIT,120,R2,1,siKinasePool,Live_cells,0.899689053
1581,NIT,120,R2,1,siKinasePool,Total_cells,1
1582,NIT,120,R2,2,siKinasePool,Apop_cells,0.092375938
1583,NIT,120,R2,2,siKinasePool,Live_cells,0.940455799
1584,NIT,120,R2,2,siKinasePool,Total_cells,1.032831737
1585,NIT,120,R2,3,siKinasePool,Apop_cells,0.088176788
1586,NIT,120,R2,3,siKinasePool,Live_cells,0.94328696
1587,NIT,120,R2,3,siKinasePool,Total_cells,1.031463748
1588,NIT,120,R2,4,siKinasePool,Apop_cells,0.091237539
1589,NIT,120,R2,4,siKinasePool,Live_cells,0.939542215
1590,NIT,120,R2,4,siKinasePool,Total_cells,1.030779754
1591,NIT,120,R2,5,siKinasePool,Apop_cells,0.102607385
1592,NIT,120,R2,5,siKinasePool,Live_cells,0.952796171
1593,NIT,120,R2,5,siKinasePool,Total_cells,1.055403557
1594,NIT,120,R2,6,siKinasePool,Apop_cells,0.115858355
1595,NIT,120,R2,6,siKinasePool,Live_cells,0.929285284
1596,NIT,120,R2,6,siKinasePool,Total_cells,1.045143639
1597,NIT,120,R2,7,siKinasePool,Apop_cells,0.142923905
1598,NIT,120,R2,7,siKinasePool,Live_cells,0.90016775
1599,NIT,120,R2,7,siKinasePool,Total_cells,1.043091655
1600,NIT,120,R2,8,siKinasePool,Apop_cells,0.154933282
1601,NIT,120,R2,8,siKinasePool,Live_cells,0.886790384
1602,NIT,120,R2,8,siKinasePool,Total_cells,1.041723666
1603,NIT,120,R2,9,siKinasePool,Apop_cells,0.183198479
1604,NIT,120,R2,9,siKinasePool,Live_cells,0.891356925
1605,NIT,120,R2,9,siKinasePool,Total_cells,1.074555404
1606,NIT,120,R2,10,siKinasePool,Apop_cells,0.206144913
1607,NIT,120,R2,10,siKinasePool,Live_cells,0.864990518
1608,NIT,120,R2,10,siKinasePool,Total_cells,1.071135431
1609,NIT,120,R2,11,siKinasePool,Apop_cells,0.235798169
1610,NIT,120,R2,11,siKinasePool,Live_cells,0.848333158
1611,NIT,120,R2,11,siKinasePool,Total_cells,1.084131327
1612,NIT,120,R2,12,siKinasePool,Apop_cells,0.255711916
1613,NIT,120,R2,12,siKinasePool,Live_cells,0.809951559
1614,NIT,120,R2,12,siKinasePool,Total_cells,1.065663475
1615,NIT,120,R2,13,siKinasePool,Apop_cells,0.281612642
1616,NIT,120,R2,13,siKinasePool,Live_cells,0.778578877
1617,NIT,120,R2,13,siKinasePool,Total_cells,1.060191518
1618,NIT,120,R2,14,siKinasePool,Apop_cells,0.321068547
1619,NIT,120,R2,14,siKinasePool,Live_cells,0.734335009
1620,NIT,120,R2,14,siKinasePool,Total_cells,1.055403557
1621,NIT,120,R2,15,siKinasePool,Apop_cells,0.345660688
1622,NIT,120,R2,15,siKinasePool,Live_cells,0.7309467
1623,NIT,120,R2,15,siKinasePool,Total_cells,1.076607387
1624,NIT,120,R2,16,siKinasePool,Apop_cells,0.381184574
1625,NIT,120,R2,16,siKinasePool,Live_cells,0.704314742
1626,NIT,120,R2,16,siKinasePool,Total_cells,1.085499316
1627,NIT,120,R2,17,siKinasePool,Apop_cells,0.429166143
1628,NIT,120,R2,17,siKinasePool,Live_cells,0.639917304
1629,NIT,120,R2,17,siKinasePool,Total_cells,1.069083447
1630,NIT,120,R2,18,siKinasePool,Apop_cells,0.438154774
1631,NIT,120,R2,18,siKinasePool,Live_cells,0.632296662
1632,NIT,120,R2,18,siKinasePool,Total_cells,1.070451436
1633,NIT,120,R2,19,siKinasePool,Apop_cells,0.458190758
1634,NIT,120,R2,19,siKinasePool,Live_cells,0.61704864
1635,NIT,120,R2,19,siKinasePool,Total_cells,1.075239398
1636,NIT,120,R2,20,siKinasePool,Apop_cells,0.489431679
1637,NIT,120,R2,20,siKinasePool,Live_cells,0.575547801
1638,NIT,120,R2,20,siKinasePool,Total_cells,1.06497948
1639,NIT,120,R3,0,siKinasePool,Apop_cells,NA
1640,NIT,120,R3,0,siKinasePool,Live_cells,NA
1641,NIT,120,R3,0,siKinasePool,Total_cells,1
1642,NIT,120,R3,1,siKinasePool,Apop_cells,0.143758708
1643,NIT,120,R3,1,siKinasePool,Live_cells,0.856241292
1644,NIT,120,R3,1,siKinasePool,Total_cells,1
1645,NIT,120,R3,2,siKinasePool,Apop_cells,0.13815337
1646,NIT,120,R3,2,siKinasePool,Live_cells,0.859371383
1647,NIT,120,R3,2,siKinasePool,Total_cells,0.997524752
1648,NIT,120,R3,3,siKinasePool,Apop_cells,0.146402545
1649,NIT,120,R3,3,siKinasePool,Live_cells,0.861023197
1650,NIT,120,R3,3,siKinasePool,Total_cells,1.007425743
1651,NIT,120,R3,4,siKinasePool,Apop_cells,0.148773953
1652,NIT,120,R3,4,siKinasePool,Live_cells,0.835549479
1653,NIT,120,R3,4,siKinasePool,Total_cells,0.984323432
1654,NIT,120,R3,5,siKinasePool,Apop_cells,0.159775061
1655,NIT,120,R3,5,siKinasePool,Live_cells,0.851776095
1656,NIT,120,R3,5,siKinasePool,Total_cells,1.011551155
1657,NIT,120,R3,6,siKinasePool,Apop_cells,0.190905216
1658,NIT,120,R3,6,siKinasePool,Live_cells,0.833022177
1659,NIT,120,R3,6,siKinasePool,Total_cells,1.023927393
1660,NIT,120,R3,7,siKinasePool,Apop_cells,0.201764329
1661,NIT,120,R3,7,siKinasePool,Live_cells,0.808961744
1662,NIT,120,R3,7,siKinasePool,Total_cells,1.010726073
1663,NIT,120,R3,8,siKinasePool,Apop_cells,0.239358779
1664,NIT,120,R3,8,siKinasePool,Live_cells,0.763116468
1665,NIT,120,R3,8,siKinasePool,Total_cells,1.002475248
1666,NIT,120,R3,9,siKinasePool,Apop_cells,0.268213337
1667,NIT,120,R3,9,siKinasePool,Live_cells,0.732611746
1668,NIT,120,R3,9,siKinasePool,Total_cells,1.000825083
1669,NIT,120,R3,10,siKinasePool,Apop_cells,0.299192188
1670,NIT,120,R3,10,siKinasePool,Live_cells,0.720609793
1671,NIT,120,R3,10,siKinasePool,Total_cells,1.01980198
1672,NIT,120,R3,11,siKinasePool,Apop_cells,0.311450594
1673,NIT,120,R3,11,siKinasePool,Live_cells,0.713301881
1674,NIT,120,R3,11,siKinasePool,Total_cells,1.024752475
1675,NIT,120,R3,12,siKinasePool,Apop_cells,0.352869707
